;error_output;head_output_083;head_output_158;head_output_180;flow_output_F1;flow_output_K1;flow_output_P1;tank_output_180;energy_output_F1;energy_output_K1;energy_output_P1;tank_input_180;pump_input_F1;pump_input_K1;pump_input_P1;demand_input_par2;demand_input_kar2
8936;4;221,67782592773438;221,41207885742188;170,0;211,78109741210938;132,1776580810547;0,0;170,0;36,51060485839844;30,637794494628906;0,0;4,0;0,84;0,93;0,5;0,98;0,65
8937;4;198,17591857910156;197,8787384033203;167,89999389648438;0,0;45,7775764465332;0,0;167,89999389648438;0,0;7,405069828033447;0,0;1,9;0,58;0,7;0,5;0,92;0,11
8938;4;210,07652282714844;209,77963256835938;169,5;0,0;47,37761688232422;0,0;169,5;0,0;10,047538757324219;0,0;3,5;0,62;0,81;0,83;0,25;0,12
8939;4;223,730224609375;223,4903564453125;170,8000030517578;214,24009704589844;168,9776611328125;0,0;170,8000030517578;37,835594177246094;42,4411506652832;0,0;4,8;0,85;0,96;0,58;0,95;0,88
8940;4;205,0367431640625;204,7846221923828;170,60000610351562;198,87266540527344;0,0;87,37761688232422;170,60000610351562;34,38996124267578;0,0;10,16450309753418;4,6;0,82;0,54;0,87;0,26;0,37
8941;4;220,99363708496094;220,7161102294922;169,60000610351562;0,0;109,77764892578125;0,0;169,60000610351562;0,0;22,68824577331543;0,0;3,6;0,61;0,92;0,85;0,29;0,51
8942;4;226,06446838378906;225,76756286621094;170,1999969482422;261,70574951171875;47,37767028808594;0,0;170,1999969482422;47,97959518432617;13,828312873840332;0,0;4,2;0,95;0,95;0,92;0,86;0,12
8943;0;194,31907653808594;194,14781188964844;169,89999389648438;266,5182800292969;44,31509780883789;119,8624038696289;169,89999389648438;48,7685432434082;5,922074794769287;10,319759368896484;3,9;0,96;0,63;0,89;0,01;0,85
8944;4;208,27645874023438;208,01303100585938;168,8000030517578;189,14186096191406;0,0;77,77763366699219;168,8000030517578;30,797819137573242;0,0;10,021077156066895;2,8;0,79;0,72;0,88;0,98;0,31
8945;4;193,83363342285156;193,5948944091797;169,39999389648438;0,0;136,55435180664062;19,62314224243164;169,39999389648438;0,0;15,550643920898438;3,372835636138916;3,4;0,52;0,67;0,62;0,01;0,8
8946;0;205,54893493652344;205,32969665527344;170,1999969482422;216,1958770751953;74,13827514648438;77,23922729492188;170,1999969482422;37,65010070800781;10,76246166229248;9,170473098754883;4,2;0,85;0,76;0,85;0,15;0,77
8947;4;212,9716796875;212,68760681152344;168,89999389648438;205,2281036376953;93,77762603759766;0,0;168,89999389648438;34,079322814941406;16,217472076416016;0,0;2,9;0,82;0,85;0,85;0,07;0,41
8948;4;207,94134521484375;207,70018005371094;169,10000610351562;0,0;167,3776092529297;0,0;169,10000610351562;0,0;30,960590362548828;0,0;3,1;0,64;0,84;0,52;0,05;0,87
8949;4;203,54464721679688;203,30477905273438;168,1999969482422;0,0;168,97760009765625;0,0;168,1999969482422;0,0;28,490652084350586;0,0;2,2;0,52;0,81;0,74;0,99;0,88
8950;4;195,07711791992188;194,81515502929688;168,89999389648438;0,0;4,8628315925598145;77,71466827392578;168,89999389648438;0,0;1,1561589241027832;6,055917263031006;2,9;0,51;0,65;0,73;0,86;0,34
8951;0;205,48484802246094;205,22976684570312;168,89999389648438;229,63082885742188;51,87602615356445;62,70147705078125;168,89999389648438;39,17534637451172;9,368221282958984;7,731812000274658;2,9;0,87;0,77;0,82;0,2;0,54
8952;4;211,56265258789062;211,2640380859375;168,89999389648438;0,0;36,1776237487793;0,0;168,89999389648438;0,0;9,692688941955566;0,0;1,1;0,67;0,83;0,81;0,07;0,05
8953;4;195,16505432128906;194,87628173828125;167,89999389648438;104,79304504394531;79,3775634765625;0,0;167,89999389648438;12,973485946655273;8,614870071411133;0,0;1,9;0,69;0,67;0,6;0,32;0,32
8954;4;201,02703857421875;200,73338317871094;167,89999389648438;175,0592498779297;0,0;31,37761116027832;167,89999389648438;27,370254516601562;0,0;5,097109317779541;0,8;0,76;0,61;0,73;0,92;0,02
8955;4;183,2095947265625;183,0216522216797;167,89999389648438;0,0;42,60829162597656;111,9692153930664;167,89999389648438;0,0;3,6656391620635986;3,9621944427490234;1,1;0,63;0,5;0,75;0,14;0,79
8956;4;211,1690673828125;210,89447021484375;168,8000030517578;105,9693603515625;0,0;66,57764434814453;168,8000030517578;13,551953315734863;0,0;9,618912696838379;2,8;0,7;0,8;0,89;0,73;0,24
8957;4;207,21316528320312;206,9306640625;169,5;0,0;2,730879783630371;55,84661865234375;169,5;0,0;0,9349613785743713;7,631251811981201;3,5;0,61;0,78;0,83;0,31;0,19
8958;4;208,3332061767578;208,10801696777344;169,5;0,0;94,19806671142578;60,37944030761719;169,5;0,0;14,37990951538086;8,205350875854492;3,5;0,6;0,8;0,85;0,09;0,79
8959;0;208,0554962158203;207,8876495361328;167,6999969482422;169,53427124023438;62,93315124511719;112,44435119628906;167,6999969482422;26,20413589477539;11,173576354980469;15,702526092529297;1,7;0,75;0,81;0,98;0,46;0,92
8960;0;185,94947814941406;185,764404296875;170,39999389648438;205,13694763183594;68,30095672607422;100,67654418945312;170,39999389648438;35,50543212890625;4,551273822784424;4,402368545532227;4,4;0,83;0,51;0,72;0,29;0,88
8961;4;205,77789306640625;205,48912048339844;169,5;0,0;79,37760162353516;0,0;169,5;0,0;11,448297500610352;0,0;3,5;0,68;0,77;0,74;0,3;0,32
8962;4;190,3716278076172;190,0843048095703;168,6999969482422;0,0;0,0;48,97757339477539;168,6999969482422;0,0;0,0;3,435220956802368;2,7;0,57;0,56;0,59;0,04;0,13
8963;4;223,9141387939453;223,6164093017578;169,1999969482422;228,80918884277344;42,57766342163086;0,0;169,1999969482422;39,320796966552734;13,007353782653809;0,0;3,2;0,87;0,94;0,56;0,6;0,09
8964;4;192,4884033203125;192,23074340820312;168,8000030517578;0,0;144,97755432128906;0,0;168,8000030517578;0,0;16,41377067565918;0,0;2,8;0,68;0,67;0,52;0,01;0,73
8965;0;188,57330322265625;188,41712951660156;170,10000610351562;235,6195068359375;51,48866653442383;123,88883972167969;170,10000610351562;41,80283737182617;4,745475769042969;7,78438138961792;4,1;0,89;0,55;0,86;0,88;0,92
8966;4;187,0054931640625;186,73431396484375;169,60000610351562;0,0;-0,6594804525375366;70,43698120117188;169,60000610351562;0,0;0,10424507409334183;3,3574440479278564;3,6;0,59;0,53;0,6;0,48;0,26
8967;4;204,65724182128906;204,38961791992188;169,1999969482422;0,0;128,97760009765625;0,0;169,1999969482422;0,0;20,145994186401367;0,0;3,2;0,52;0,78;0,71;0,84;0,63
8968;4;210,9217529296875;210,6995391845703;170,5;193,54049682617188;0,0;108,1776351928711;170,5;33,20090103149414;0,0;15,95081615447998;4,5;0,81;0,56;0,99;0,26;0,5
8969;4;210,08425903320312;209,8032684326172;170,39999389648438;175,03257751464844;101,77761840820312;0,0;170,39999389648438;29,419652938842773;15,878814697265625;0,0;4,4;0,78;0,81;0,56;0,21;0,46
8970;0;201,1894989013672;200,96844482421875;170,10000610351562;169,66995239257812;46,359317779541016;90,6181869506836;170,10000610351562;28,14027976989746;7,653983116149902;9,23478889465332;4,1;0,77;0,71;0,84;0,79;0,68
8971;0;210,67738342285156;210,42420959472656;169,3000030517578;242,15121459960938;67,12765502929688;55,4498405456543;169,3000030517578;42,3714599609375;11,885090827941895;8,434320449829102;3,3;0,9;0,82;0,87;0,25;0,59
8972;4;213,36265563964844;213,06402587890625;170,6999969482422;0,0;36,17762756347656;0,0;170,6999969482422;0,0;9,692689895629883;0,0;4,7;0,54;0,83;0,74;0,17;0,05
8973;4;195,26162719726562;194,96267700195312;170,6999969482422;0,0;32,97756576538086;0,0;170,6999969482422;0,0;5,4692888259887695;0,0;1,1;0,64;0,63;0,54;0,33;0,03
8974;4;199,2146759033203;198,94175720214844;167,89999389648438;0,0;115,68020629882812;2,097292184829712;167,89999389648438;0,0;14,88431167602539;0,461710125207901;1,9;0,55;0,73;0,7;0,01;0,56
8975;4;208,93856811523438;208,64569091796875;170,5;252,47975158691406;64,97761535644531;0,0;170,5;46,143218994140625;10,8230619430542;0,0;4,5;0,93;0,79;0,82;0,46;0,23
8976;4;210,41397094726562;210,15371704101562;169,89999389648438;0,0;51,69744873046875;58,080047607421875;169,89999389648438;0,0;10,35826301574707;8,539375305175781;3,9;0,54;0,81;0,87;0,15;0,51
8977;0;199,2451934814453;198,99729919433594;169,89999389648438;212,11524963378906;49,311065673828125;70,06643676757812;169,89999389648438;36,48154830932617;7,387099742889404;6,735703945159912;0,7;0,84;0,69;0,76;0,98;0,57
8978;4;194,44149780273438;194,20425415039062;168,0;0,0;172,1775665283203;0,0;168,0;0,0;21,850143432617188;0,0;2,0;0,65;0,73;0,55;0,76;0,9
8979;4;192,07398986816406;191,8137664794922;170,5;273,5998229980469;-7,925937175750732;82,50343322753906;170,5;51,2691650390625;1,5525989532470703;5,449914455413818;4,5;0,98;0,59;0,71;0,16;0,29
8980;0;216,0156707763672;215,80548095703125;169,0;276,4637756347656;131,8854217529297;43,49208068847656;169,0;50,039154052734375;27,805944442749023;8,6651611328125;3,0;0,98;0,89;0,92;0,04;0,92
8981;4;226,2096405029297;225,92556762695312;169,6999969482422;275,1412353515625;93,77767181396484;0,0;169,6999969482422;50,620967864990234;20,77487564086914;0,0;3,7;0,98;0,96;0,88;0,24;0,41
8982;4;226,63795471191406;226,34202575683594;170,8000030517578;251,78952026367188;52,17767333984375;0,0;170,8000030517578;46,3349723815918;14,30362319946289;0,0;4,8;0,93;0,95;0,89;0,5;0,15
8983;4;213,296630859375;213,0433807373047;169,6999969482422;0,0;151,37762451171875;0,0;169,6999969482422;0,0;31,312091827392578;0,0;3,7;0,59;0,87;0,65;0,8;0,77
8984;4;197,2008514404297;196,90867614746094;168,10000610351562;0,0;0,0;37,77759552001953;168,10000610351562;0,0;0,0;4,453465938568115;2,1;0,63;0,51;0,68;0,64;0,06
8985;0;196,27450561523438;196,10629272460938;168,5;138,8313751220703;6,143317222595215;135,63418579101562;168,5;21,216609954833984;1,5518646240234375;14,522985458374023;2,5;0,72;0,67;0,98;0,16;0,71
8986;4;194,4387969970703;194,17117309570312;168,5;190,42091369628906;128,97756958007812;0,0;168,5;30,778303146362305;14,789688110351562;0,0;1,0;0,79;0,68;0,56;0,5;0,63
8987;0;207,2474365234375;207,07606506347656;169,89999389648438;121,56973266601562;66,57469940185547;108,80280303955078;169,89999389648438;17,101207733154297;10,69523811340332;14,495938301086426;3,9;0,72;0,78;0,96;0,92;0,92
8988;0;192,4796905517578;192,25218200683594;167,3000030517578;205,63270568847656;51,59410858154297;83,78339385986328;167,3000030517578;32,61667251586914;6,447930812835693;5,684945106506348;1,3;0,81;0,64;0,72;0,77;0,67
8989;4;202,5911865234375;202,3662872314453;169,60000610351562;0,0;16,44084358215332;101,33665466308594;169,60000610351562;0,0;4,930084705352783;11,038297653198242;3,6;0,58;0,73;0,89;0,33;0,56
8990;4;221,50079345703125;221,25462341308594;170,39999389648438;0,0;160,97764587402344;0,0;170,39999389648438;0,0;39,0118293762207;0,0;4,4;0,68;0,94;0,63;0,52;0,83
8991;4;228,56134033203125;228,2638702392578;170,3000030517578;239,65814208984375;44,17768096923828;0,0;170,3000030517578;42,938873291015625;14,048811912536621;0,0;4,3;0,9;0,97;0,56;0,26;0,1
8992;4;215,57794189453125;215,28549194335938;168,89999389648438;0,0;66,57763671875;0,0;168,89999389648438;0,0;13,326691627502441;0,0;2,9;0,62;0,87;0,7;0,58;0,24
8993;4;209,7694549560547;209,5432891845703;169,39999389648438;254,94615173339844;184,9776153564453;0,0;169,39999389648438;45,41101837158203;35,643409729003906;0,0;3,4;0,93;0,87;0,78;0,69;0,98
8994;4;205,08029174804688;204,83786010742188;169,39999389648438;228,25509643554688;165,77760314941406;0,0;169,39999389648438;39,41530990600586;28,196712493896484;0,0;0,9;0,87;0,81;0,65;0,54;0,86
8995;4;212,32479858398438;212,05113220214844;170,10000610351562;257,677001953125;117,77762603759766;0,0;170,10000610351562;46,89503479003906;20,519697189331055;0,0;4,1;0,94;0,84;0,74;0,64;0,56
8996;4;209,88809204101562;209,5911865234375;168,3000030517578;277,7593994140625;47,37761688232422;0,0;168,3000030517578;49,44331741333008;10,297701835632324;0,0;2,3;0,98;0,82;0,76;0,62;0,12
8997;4;189,38275146484375;189,09408569335938;170,89999389648438;0,0;58,04972839355469;13,327773094177246;170,89999389648438;0,0;4,920451641082764;1,7423282861709595;4,9;0,61;0,55;0,54;0,94;0,27
8998;4;201,0074462890625;200,8202362060547;168,89999389648438;243,1217041015625;-7,170809745788574;129,74830627441406;168,89999389648438;42,13298034667969;2,091876745223999;16,133142471313477;2,9;0,9;0,72;0,99;0,66;0,59
8999;4;219,9004364013672;219,60165405273438;168,60000610351562;0,0;34,5776481628418;0,0;168,60000610351562;0,0;11,539653778076172;0,0;2,6;0,57;0,91;0,63;0,89;0,04
9000;4;189,7923126220703;189,61669921875;167,6999969482422;193,6846466064453;0,0;133,77757263183594;167,6999969482422;30,684343338012695;0,0;9,869111061096191;1,7;0,79;0,5;0,92;0,98;0,66
9001;4;215,00218200683594;214,7403564453125;168,3000030517578;0,0;138,57763671875;0,0;168,3000030517578;0,0;30,341150283813477;0,0;2,3;0,57;0,89;0,79;0,64;0,69
9002;4;206,44644165039062;206,14822387695312;170,6999969482422;107,01518249511719;39,37760543823242;0,0;170,6999969482422;14,544121742248535;8,26651668548584;0,0;4,7;0,72;0,76;0,74;0,7;0,07
9003;4;190,2805633544922;190,1134033203125;170,1999969482422;0,0;10,010309219360352;134,96719360351562;170,1999969482422;0,0;1,8301724195480347;10,387173652648926;4,2;0,65;0,57;0,93;0,92;0,73
9004;4;188,97634887695312;188,70713806152344;167,39999389648438;246,6316680908203;-7,417373180389404;73,994873046875;167,39999389648438;41,18293762207031;1,4529752731323242;4,062067031860352;1,4;0,9;0,59;0,64;0,53;0,24
9005;0;189,2609100341797;189,02239990234375;167,39999389648438;233,57904052734375;68,59404754638672;66,78345489501953;167,39999389648438;38,38534927368164;6,38182258605957;3,828312397003174;0,9;0,87;0,6;0,62;0,27;0,67
9006;0;185,8644256591797;185,6349639892578;170,39999389648438;151,20640563964844;8,793098449707031;100,9843978881836;170,39999389648438;24,889612197875977;1,2370198965072632;4,367311477661133;4,4;0,75;0,5;0,72;0,71;0,51
9007;4;113,76390838623047;113,64129638671875;167,1999969482422;242,81040954589844;0,0;157,77732849121094;167,1999969482422;40,12571334838867;0,0;49,27145004272461;1,2;0,89;0,9;0,59;0,41;0,81
9008;4;207,7028045654297;207,46133422851562;169,8000030517578;0,0;0,0;95,37762451171875;169,8000030517578;0,0;0,0;12,154167175292969;3,8;0,56;0,73;0,92;0,15;0,42
9009;4;226,4716796875;226,19642639160156;169,3000030517578;0,0;114,57767486572266;0,0;169,3000030517578;0,0;26,716175079345703;0,0;3,3;0,62;0,97;0,72;0,78;0,54
9010;4;212,9736328125;212,7128143310547;167,5;219,59445190429688;140,17762756347656;0,0;167,5;35,59775161743164;30,189659118652344;0,0;1,5;0,84;0,88;0,7;0,62;0,7
9011;4;215,0041961669922;214,72894287109375;170,5;273,5998229980469;114,57763671875;0,0;170,5;51,2691650390625;20,825016021728516;0,0;4,5;0,98;0,86;0,66;0,22;0,54
9012;4;206,04429626464844;205,81387329101562;168,60000610351562;125,77422332763672;180,17759704589844;0,0;168,60000610351562;17,51628875732422;32,216712951660156;0,0;2,6;0,71;0,84;0,71;0,7;0,95
9013;0;195,70913696289062;195,4827880859375;167,89999389648438;134,22669982910156;151,15260314941406;19,424890518188477;167,89999389648438;19,44833755493164;20,075420379638672;3,6726393699645996;1,9;0,71;0,72;0,65;0,84;0,89
9014;0;207,43710327148438;207,14724731445312;167,89999389648438;192,88758850097656;52,6906623840332;13,886837005615234;167,89999389648438;30,713274002075195;10,168042182922363;4,090726852416992;0,5;0,79;0,8;0,81;0,85;0,24
9015;0;186,87428283691406;186,69119262695312;167,5;194,46990966796875;16,95775604248047;124,81974029541016;167,5;30,651973724365234;2,9922378063201904;6,914054870605469;1,5;0,79;0,56;0,85;0,58;0,71
9016;4;209,13351440429688;208,8350830078125;167,5;0,0;37,77761459350586;0,0;167,5;0,0;9,545576095581055;0,0;1,0;0,51;0,82;0,57;0,27;0,06
9017;0;191,47706604003906;191,29515075683594;169,10000610351562;224,40048217773438;100,89418029785156;84,08332061767578;169,10000610351562;38,266910552978516;8,9266939163208;5,402772903442383;3,1;0,86;0,62;0,71;0,9;0,98
9018;4;224,558837890625;224,3055877685547;169,10000610351562;0,0;151,37767028808594;0,0;169,10000610351562;0,0;39,74216842651367;0,0;0,8;0,62;0,97;0,63;0,76;0,77
9019;4;211,94549560546875;211,66653442382812;169,3000030517578;180,7728729248047;106,57762145996094;0,0;169,3000030517578;29,613889694213867;18,119651794433594;0,0;3,3;0,78;0,84;0,7;0,18;0,49
9020;4;185,71136474609375;185,53912353515625;169,0;0,0;4,37067985534668;134,20681762695312;169,0;0,0;0,6650542616844177;7,256856441497803;3,0;0,58;0,52;0,89;0,17;0,69
9021;4;206,68516540527344;206,38604736328125;169,0;194,02883911132812;31,377605438232422;0,0;169,0;31,934326171875;8,291399002075195;0,0;0,5;0,8;0,78;0,77;0,99;0,02
9022;0;206,29566955566406;206,06805419921875;170,60000610351562;149,50125122070312;39,19877624511719;89,77872467041016;170,60000610351562;24,714624404907227;8,259136199951172;10,91062068939209;4,6;0,75;0,76;0,89;0,9;0,63
9023;4;212,3212890625;212,0235595703125;167,60000610351562;170,0912322998047;42,5776252746582;0,0;167,60000610351562;26,224668502807617;10,633551597595215;0,0;1,6;0,75;0,85;0,62;0,96;0,09
9024;4;218,9084930419922;218,61875915527344;170,60000610351562;219,92152404785156;0,0;44,17766189575195;170,60000610351562;38,864906311035156;0,0;9,31982707977295;4,6;0,86;0,87;0,95;0,09;0,1
9025;4;204,6309051513672;204,345703125;168,60000610351562;0,0;90,57759857177734;0,0;168,60000610351562;0,0;12,843658447265625;0,0;2,6;0,55;0,77;0,52;0,56;0,39
9026;4;195,89686584472656;195,60618591308594;168,5;190,42091369628906;72,97756958007812;0,0;168,5;30,778303146362305;8,260092735290527;0,0;2,5;0,79;0,67;0,57;0,06;0,28
9027;0;195,34046936035156;195,13783264160156;170,3000030517578;239,6581573486328;62,25516128540039;93,9223403930664;170,3000030517578;42,938873291015625;6,901458740234375;7,477136611938477;4,3;0,9;0,64;0,79;0,06;0,8
9028;4;162,8659210205078;162,7792205810547;167,1999969482422;263,7153015136719;0,0;172,17747497558594;167,1999969482422;44,749839782714844;0,0;10,259695053100586;1,2;0,94;0,61;0,96;0,58;0,9
9029;4;217,3063507080078;217,02285766601562;167,8000030517578;0,0;95,37763977050781;0,0;167,8000030517578;0,0;18,50049591064453;0,0;1,8;0,55;0,9;0,65;0,52;0,42
9030;4;211,58079528808594;211,2935028076172;169,39999389648438;208,6742401123047;84,17761993408203;0,0;169,39999389648438;35,269840240478516;14,02054214477539;0,0;3,4;0,83;0,83;0,84;0,3;0,35
9031;4;225,6966094970703;225,40933227539062;170,1999969482422;270,063720703125;84,17766571044922;0,0;170,1999969482422;50,01100158691406;18,43050765991211;0,0;4,2;0,97;0,95;0,5;0,16;0,35
9032;0;190,97488403320312;190,76805114746094;170,1999969482422;221,15005493164062;116,16867065429688;57,60883331298828;170,1999969482422;38,71794891357422;10,006683349609375;3,869420051574707;0,8;0,86;0,61;0,62;0,31;0,91
9033;4;190,9672393798828;190,66925048828125;170,1999969482422;248,80819702148438;40,97755432128906;0,0;170,1999969482422;44,92970275878906;4,868553638458252;0,0;0,8;0,92;0,58;0,5;0,28;0,08
9034;4;208,7635498046875;208,50587463378906;170,1999969482422;143,10589599609375;144,9776153564453;0,0;170,1999969482422;23,26700210571289;26,538089752197266;0,0;4,2;0,74;0,82;0,56;0,61;0,73
9035;4;228,27761840820312;227,98695373535156;167,8000030517578;161,85960388183594;72,97767639160156;0,0;167,8000030517578;24,910303115844727;18,191205978393555;0,0;1,8;0,74;0,99;0,55;0,69;0,28
9036;4;212,285400390625;211,99209594726562;169,8000030517578;136,19236755371094;63,37762451171875;0,0;169,8000030517578;21,209962844848633;11,783761024475098;0,0;3,8;0,73;0,83;0,8;0,54;0,22
9037;4;207,80638122558594;207,59547424316406;170,1999969482422;0,0;37,15675735473633;101,42073822021484;170,1999969482422;0,0;8,606902122497559;13,134418487548828;4,2;0,6;0,78;0,94;0,6;0,69
9038;4;208,09173583984375;207,84373474121094;170,3000030517578;235,0913543701172;0,0;90,57762145996094;170,3000030517578;41,90512466430664;0,0;11,633541107177734;4,3;0,89;0,63;0,91;0,29;0,39
9039;4;218,7667999267578;218,49649047851562;167,89999389648438;245,48291015625;124,17765045166016;0,0;167,89999389648438;41,508975982666016;26,90446662902832;0,0;1,9;0,9;0,92;0,87;0,46;0,6
9040;4;218,9739532470703;218,71417236328125;167,8000030517578;187,663330078125;141,77764892578125;0,0;167,8000030517578;29,630308151245117;34,334110260009766;0,0;1,8;0,78;0,93;0,9;0,9;0,71
9041;4;196,42715454101562;196,2562713623047;167,8000030517578;0,0;-5,306750774383545;137,4842529296875;167,8000030517578;0,0;1,3808574676513672;15,05334758758545;1,0;0,63;0,68;0,99;0,15;0,65
9042;4;202,38043212890625;202,08737182617188;170,5;234,55862426757812;0,0;34,577606201171875;170,5;42,00554656982422;0,0;5,431802749633789;4,5;0,89;0,57;0,75;0,77;0,04
9043;4;219,96542358398438;219,72425842285156;170,60000610351562;0,0;167,37765502929688;0,0;170,60000610351562;0,0;39,23021697998047;0,0;4,6;0,5;0,93;0,9;0,57;0,87
9044;4;190,2964630126953;190,00924682617188;170,3000030517578;0,0;47,179176330566406;24,198326110839844;170,3000030517578;0,0;4,952835559844971;2,8813750743865967;4,3;0,5;0,57;0,56;0,31;0,27
9045;4;188,10159301757812;187,93800354003906;170,10000610351562;0,0;16,974016189575195;134,4034881591797;170,10000610351562;0,0;2,784944772720337;8,8624849319458;4,1;0,62;0,54;0,91;0,47;0,77
9046;4;197,0671844482422;196,86758422851562;168,60000610351562;0,0;49,07843780517578;102,29905700683594;168,60000610351562;0,0;7,161828994750977;8,991697311401367;2,6;0,54;0,68;0,84;0,58;0,77
9047;4;196,85702514648438;196,57737731933594;167,8000030517578;0,0;104,97756958007812;0,0;167,8000030517578;0,0;12,133201599121094;0,0;1,8;0,51;0,7;0,5;0,98;0,48
9048;0;197,7944793701172;197,55943298339844;169,3000030517578;180,7728729248047;172,43753051757812;1,3399738073349;169,3000030517578;29,613889694213867;23,54747772216797;0,27837443351745605;3,3;0,78;0,75;0,68;0,31;0,91
9049;4;189,3096923828125;189,10153198242188;169,1999969482422;0,0;-0,4847375452518463;116,66223907470703;169,1999969482422;0,0;0,08862541615962982;7,3013505935668945;3,2;0,5;0,57;0,83;0,91;0,55
9050;0;187,5543670654297;187,40176391601562;168,89999389648438;220,2184600830078;23,871736526489258;137,1057586669922;168,89999389648438;37,1721305847168;3,835864543914795;8,880867958068848;2,9;0,85;0,55;0,92;0,45;0,83
9051;4;220,47193908691406;220,21011352539062;170,3000030517578;0,0;138,57765197753906;0,0;170,3000030517578;0,0;32,57656478881836;0,0;4,3;0,63;0,92;0,9;0,65;0,69
9052;4;205,5907745361328;205,302490234375;170,3000030517578;175,58311462402344;80,97760772705078;0,0;170,3000030517578;29,444747924804688;11,315150260925293;0,0;1,1;0,78;0,76;0,61;0,08;0,33
9053;4;215,08908081054688;214,83932495117188;168,39999389648438;139,82916259765625;156,17764282226562;0,0;168,39999389648438;21,46816635131836;34,59285354614258;0,0;2,4;0,72;0,9;0,75;0,16;0,8
9054;4;190,2250213623047;189,996337890625;168,8000030517578;0,0;105,1292495727539;49,4482536315918;168,8000030517578;0,0;9,009222984313965;3,437886953353882;2,8;0,5;0,61;0,59;0,35;0,79
9055;4;215,42005920410156;215,1659393310547;170,8000030517578;0,0;0,0;85,77764892578125;170,8000030517578;0,0;0,0;13,395087242126465;4,8;0,51;0,5;0,97;0,94;0,36
9056;4;193,27960205078125;193,0369873046875;168,8000030517578;0,0;41,163597106933594;78,21390533447266;168,8000030517578;0,0;5,757907867431641;5,5523176193237305;2,8;0,53;0,63;0,71;0,97;0,57
9057;0;188,8836212158203;188,59593200683594;170,6999969482422;252,0206756591797;73,69892120361328;5,678577423095703;170,6999969482422;46,27149200439453;5,525753974914551;0,7165443301200867;4,7;0,93;0,55;0,53;0,43;0,32
9058;4;218,08920288085938;217,8040008544922;170,6999969482422;204,02902221679688;90,57764434814453;0,0;170,6999969482422;35,5610466003418;16,872695922851562;0,0;1,0;0,83;0,88;0,7;0,24;0,39
9059;4;215,49407958984375;215,19497680664062;168,60000610351562;195,6298828125;31,377635955810547;0,0;168,60000610351562;31,883607864379883;10,316261291503906;0,0;2,6;0,8;0,87;0,77;0,57;0,02
9060;0;221,75839233398438;221,51817321777344;168,60000610351562;26,603965759277344;80,93559265136719;57,641902923583984;168,60000610351562;6,533723831176758;17,0280704498291;11,23854923248291;0,7;0,68;0,93;0,99;0,58;0,69
9061;4;212,05291748046875;211,80796813964844;170,5;111,16829681396484;162,57762145996094;0,0;170,5;15,24531364440918;32,119625091552734;0,0;4,5;0,72;0,86;0,6;0,49;0,84
9062;4;203,65789794921875;203,3931121826172;169,5;165,98092651367188;133,77760314941406;0,0;169,5;26,96942710876465;20,791210174560547;0,0;3,5;0,76;0,77;0,74;0,65;0,66
9063;0;206,3679962158203;206,1279296875;167,5;224,25648498535156;121,87633514404297;27,901161193847656;167,5;36,55168533325195;19,937925338745117;6,056382656097412;1,5;0,85;0,81;0,8;0,9;0,76
9064;4;195,0904541015625;194,80882263183594;167,60000610351562;0,0;100,17756652832031;0,0;167,60000610351562;0,0;10,801131248474121;0,0;1,6;0,65;0,68;0,6;0,67;0,45
9065;4;193,55477905273438;193,3916473388672;167,39999389648438;283,337890625;-8,111013412475586;141,88851928710938;167,39999389648438;49,60503387451172;1,9284387826919556;13,788186073303223;1,4;0,99;0,65;0,99;0,23;0,66
9066;4;220,33865356445312;220,07196044921875;167,39999389648438;0,0;130,57765197753906;0,0;167,39999389648438;0,0;30,674394607543945;0,0;0,9;0,52;0,94;0,73;0,61;0,64
9067;4;207,83856201171875;207,54568481445312;169,39999389648438;0,0;64,97760772705078;0,0;169,39999389648438;0,0;10,8230619430542;0,0;3,4;0,62;0,79;0,72;0,95;0,23
9068;4;206,0042266845703;205,7073211669922;170,3000030517578;0,0;47,377601623535156;0,0;170,3000030517578;0,0;8,842597961425781;0,0;4,3;0,53;0,76;0,6;0,01;0,12
9069;4;198,5006561279297;198,25326538085938;168,5;0,0;159,37757873535156;0,0;168,5;0,0;22,829235076904297;0,0;2,5;0,55;0,75;0,53;0,65;0,82
9070;0;197,1024932861328;196,85479736328125;170,3000030517578;225,6965789794922;52,319271087646484;68,6582260131836;170,3000030517578;39,81552505493164;6,891713619232178;6,0442023277282715;4,3;0,87;0,66;0,73;0,05;0,58
9071;4;192,72262573242188;192,53936767578125;169,6999969482422;0,0;3,1047415733337402;129,07275390625;169,6999969482422;0,0;0,6501102447509766;10,939922332763672;3,7;0,51;0,61;0,92;0,27;0,65
9072;4;207,05320739746094;206,76016235351562;169,6999969482422;207,636474609375;0,0;34,5776252746582;169,6999969482422;35,34819412231445;0,0;6,3581438064575195;3,7;0,83;0,7;0,81;0,18;0,04
9073;4;192,13201904296875;191,95481872558594;170,60000610351562;0,0;3,308115005493164;132,0693817138672;170,60000610351562;0,0;0,6480170488357544;11,094422340393066;4,6;0,51;0,59;0,93;0,68;0,67
9074;0;191,4153289794922;191,19760131835938;167,3000030517578;251,0902862548828;115,86355590820312;49,91394805908203;167,3000030517578;42,043548583984375;11,542373657226562;3,724344253540039;1,3;0,91;0,65;0,61;0,77;0,86
